match_id;date;surface;level;round;best_of;player_id;opponent_id;player_rank;opponent_rank;player_elo_rating;opponent_elo_rating;player_age;opponent_age;player_height;opponent_height;outcome;p_matches;o_matches;p_sets;o_sets;p_games;o_games;p_tbs;o_tbs;p_ace;p_df;p_sv_pt;p_1st_in;p_1st_won;p_2nd_won;p_sv_gms;p_bp_sv;p_bp_fc;o_ace;o_df;o_sv_pt;o_1st_in;o_1st_won;o_2nd_won;o_sv_gms;o_bp_sv;o_bp_fc;minutes;p_upsets;o_upsets;p_avg_ace;p_avg_df;p_avg_sv_pt;p_avg_1st_in;p_avg_1st_won;p_avg_2nd_won;p_avg_sv_gms;p_avg_bp_sv;p_avg_bp_fc;o_avg_ace;o_avg_df;o_avg_sv_pt;o_avg_1st_in;o_avg_1st_won;o_avg_2nd_won;o_avg_sv_gms;o_avg_bp_sv;o_avg_bp_fc
168457;27/08/2018;H;G;QF;5;4742;6219;1;9;2425;2133;32.23;24.98;185;185;;1;0;3;2;25;27;1;1;3;4;167;110;74;32;26;7;13;18;4;170;98;70;40;28;12;17;289;0;0;2.93;1.57;72.75;49.91;35.86;13.09;11.90;3.39;5.12;5.60;2.67;77.67;47.33;31.16;13.60;11.82;4.83;8.77
168458;27/08/2018;H;G;QF;5;5216;4544;3;11;2270;2101;29.92;33.34;198;206;;1;0;3;1;24;17;1;1;14;4;121;76;68;29;22;3;3;26;4;145;89;63;31;21;8;11;211;0;0;7.43;2.31;76.31;48.65;36.21;14.73;12.35;3.22;5.09;7.15;2.76;79.26;47.72;33.44;15.21;12.35;4.35;7.48
168459;27/08/2018;H;G;QF;5;5442;5220;19;7;2177;2213;28.66;29.91;178;198;;1;0;3;2;24;26;1;0;6;4;159;88;62;37;25;7;13;19;7;137;80;58;34;26;4;9;248;1;0;3.38;2.69;77.69;47.36;33.64;16.03;12.21;3.82;6.22;6.38;3.10;79.82;47.79;33.18;15.06;12.25;4.78;8.09
168460;27/08/2018;H;G;QF;5;4920;5349;6;55;2374;1956;31.27;29.2;188;183;;1;0;3;0;18;11;0;0;1;4;86;57;42;19;15;1;2;3;4;115;79;51;15;14;16;20;169;0;0;5.39;2.27;77.64;50.35;36.91;15.10;12.55;3.43;5.24;4.99;2.82;81.08;48.94;32.46;14.44;12.19;4.93;8.85
168461;27/08/2018;H;G;SF;5;5216;4742;3;1;2278;2429;29.92;32.23;198;185;RET;1;0;2;0;12;8;1;0;2;0;65;43;30;12;11;0;2;4;1;71;53;32;7;10;8;12;121;1;0;7.43;2.31;76.31;48.65;36.21;14.73;12.35;3.22;5.09;7.15;2.76;79.26;47.72;33.44;15.21;12.35;4.35;7.48
168462;27/08/2018;H;G;SF;5;4920;5442;6;19;2376;2193;31.27;28.66;188;178;;1;0;3;0;18;9;0;0;3;2;78;50;40;20;14;2;2;2;2;101;62;37;20;13;13;17;143;0;0;5.39;2.27;77.64;50.35;36.91;15.10;12.55;3.43;5.24;4.99;2.82;81.08;48.94;32.46;14.44;12.19;4.93;8.85
168463;27/08/2018;H;G;F;5;4920;5216;6;3;2384;2298;31.27;29.92;188;198;;1;0;3;0;18;12;1;0;1;2;118;74;50;26;17;4;6;6;1;89;57;38;16;14;3;7;196;1;0;5.39;2.27;77.64;50.35;36.91;15.10;12.55;3.43;5.24;4.99;2.82;81.08;48.94;32.46;14.44;12.19;4.93;8.85
168988;31/12/2018;H;B;R32;3;6031;26007;63;49;1830;1904;26.37098;21.174538;180;;;1;0;2;1;18;16;1;1;8;4;117;73;58;26;17;4;4;22;4;123;72;57;27;17;9;10;144;1;0;5.78;3.46;82.17;47.86;33.30;17.44;12.78;4.54;7.68;9.14;3.25;79.99;48.11;35.47;16.40;12.83;3.58;6.02
169017;31/12/2018;H;B;R32;3;4606;4259;71;34;2054;1993;33.28679;35.20876;196;178;;1;0;2;0;12;10;1;0;6;1;73;43;33;17;11;1;2;3;4;73;42;33;14;11;2;4;102;1;0;7.73;2.45;76.05;44.12;33.97;16.76;12.30;3.35;5.27;6.56;2.87;78.22;47.78;33.81;14.59;12.10;4.10;7.00
168987;31/12/2018;H;B;R32;3;5349;5801;38;61;1928;1835;29.546886;27.444216;183;;;1;0;2;1;18;12;1;1;8;2;98;68;49;15;15;3;5;12;4;106;63;44;20;15;13;18;153;0;0;4.34;2.08;84.45;53.04;35.97;16.29;13.21;4.27;7.52;7.28;3.04;83.84;49.61;35.51;16.96;13.11;4.24;7.29
169016;31/12/2018;H;B;R32;3;4269;3893;28;109;2000;1760;35.126625;37.04312;188;183;;1;0;2;0;12;7;0;0;9;0;54;36;30;6;10;0;2;2;1;69;40;21;14;9;7;11;89;0;0;5.40;3.97;79.56;53.57;37.98;13.31;12.58;4.10;6.55;4.79;2.88;82.09;50.71;35.19;15.51;12.61;4.43;7.47
169044;31/12/2018;H;B;R32;3;5528;4664;97;82;1796;1821;28.646133;32.936344;185;180;;1;0;2;1;17;16;1;0;7;0;109;69;49;19;16;5;8;1;8;106;51;38;27;17;2;6;150;1;0;5.00;2.28;80.89;47.34;33.09;16.92;12.36;4.66;7.51;6.68;2.88;80.05;47.72;35.51;17.41;12.51;3.64;5.49
168986;31/12/2018;H;B;R32;3;5763;6401;19;75;2082;1915;27.627653;23.26078;188;;;1;0;2;0;12;7;0;0;9;6;76;43;37;12;10;6;7;1;1;47;33;21;7;9;0;3;79;0;0;7.18;3.42;79.73;49.46;36.98;15.58;12.72;3.69;5.87;5.44;2.85;80.33;49.72;35.11;15.67;12.50;4.37;7.02
169015;31/12/2018;H;B;R32;3;6051;4659;20;134;1890;1820;26.250513;32.982887;;193;;1;0;2;0;12;6;0;0;5;3;56;42;35;6;9;1;1;6;3;79;58;34;9;9;8;11;82;0;0;4.45;2.53;81.26;54.46;37.25;12.93;12.50;4.05;7.12;5.71;2.39;77.78;49.22;36.17;14.95;12.43;4.04;6.18
169014;31/12/2018;H;B;R32;3;5539;17199;58;249;1901;1500;28.62423;23.362082;185;;;1;0;2;0;12;9;1;0;5;1;66;48;36;11;11;0;2;3;1;82;53;32;12;10;6;9;107;0;0;5.45;2.42;85.45;55.30;38.40;15.60;13.32;4.91;7.83;6.75;3.29;86.47;52.31;38.06;16.82;13.31;4.62;7.31
168985;31/12/2018;H;B;R32;3;6020;44830;185;102;1664;1823;26.403833;20.514715;;;;1;0;2;0;12;10;1;0;12;0;58;43;39;10;11;0;0;6;4;75;45;35;14;11;0;1;90;1;0;8.78;1.33;64.11;40.67;31.78;13.78;11.11;1.78;3.11;7.89;2.89;73.00;44.56;33.56;14.89;11.33;3.78;5.11
169043;31/12/2018;H;B;R32;3;6354;4716;132;96;1792;1810;24.145105;32.720055;;190;;1;0;2;1;16;13;0;0;9;6;90;64;49;13;15;1;3;3;2;81;61;41;11;14;1;4;117;1;0;8.43;4.50;80.83;46.50;34.13;17.08;12.50;3.88;6.28;4.50;3.45;78.15;47.28;34.70;15.95;12.23;3.98;6.15
168984;31/12/2018;H;B;R32;3;4868;5515;40;57;1918;1945;31.882273;28.684464;188;;;1;0;2;1;16;13;0;0;15;4;87;52;40;21;15;2;3;10;2;74;41;32;22;14;4;6;99;0;0;8.13;4.21;79.17;47.34;35.24;15.79;12.43;4.04;6.42;6.92;3.11;79.70;49.02;35.60;15.83;12.50;3.97;6.35
169013;31/12/2018;H;B;R32;3;5571;5166;48;42;1934;1914;28.503765;30.505133;180;183;;1;0;2;0;12;9;1;0;3;1;77;58;40;9;11;6;8;3;2;61;38;26;11;10;2;5;95;1;0;3.93;1.85;79.13;51.52;35.37;14.48;12.34;4.18;6.86;5.51;2.77;77.80;47.40;34.37;15.77;12.35;3.74;6.20
169042;31/12/2018;H;B;R32;3;11553;5422;103;110;1739;1672;20.971937;29.13347;;;;1;0;2;0;13;8;0;0;5;0;48;39;34;5;10;1;2;2;2;63;32;23;12;11;1;5;74;0;0;4.67;4.43;80.38;52.52;36.29;12.90;12.52;4.48;7.86;8.43;3.38;78.67;46.43;34.71;17.38;12.90;3.48;5.76
169041;31/12/2018;H;B;R32;3;4326;6134;847;73;1882;1800;34.800823;25.774128;178;;;1;0;2;0;12;7;0;0;6;2;66;39;25;16;10;5;7;3;6;56;32;22;8;9;1;5;93;1;0;4.10;2.05;79.81;48.61;33.59;15.97;12.33;4.19;7.10;7.19;2.85;78.07;47.39;34.24;15.49;12.33;3.79;6.34
169012;31/12/2018;H;B;R32;3;5564;5663;116;22;1806;2129;28.528406;28.065708;175;163;;1;0;2;1;15;16;1;0;6;3;104;66;44;21;15;3;5;11;2;109;70;47;21;16;5;7;138;1;0;4.84;3.60;81.89;46.05;32.70;18.40;12.60;4.24;7.09;7.71;3.10;81.13;48.37;35.39;16.67;12.76;4.29;6.82
168983;31/12/2018;H;B;R32;3;6387;5978;35;62;2094;1884;23.679672;26.65024;193;183;;1;0;2;1;17;19;2;0;44;3;119;80;63;24;18;1;2;27;3;113;77;60;24;18;5;5;128;0;0;14.81;3.69;84.98;55.20;42.52;15.92;13.63;3.21;4.86;9.02;3.38;84.25;51.84;39.11;17.00;13.53;3.71;5.98
169011;31/12/2018;H;B;R32;3;5131;26414;24;54;2038;1873;30.713211;22.718685;183;;;1;0;2;0;12;5;0;0;3;2;51;34;27;12;9;2;2;4;1;45;28;17;7;8;0;3;69;0;0;3.06;2.01;78.81;51.90;36.08;14.40;12.40;4.14;6.64;6.63;3.04;79.71;47.66;32.99;15.19;12.14;4.47;7.66
169040;31/12/2018;H;B;R32;3;5324;6315;52;120;1930;1797;29.648186;24.5859;196;;;1;0;2;0;12;9;1;0;18;3;79;44;37;18;10;7;7;5;1;70;50;38;9;11;2;4;87;0;0;8.35;4.53;83.48;43.13;31.95;18.63;12.56;4.75;7.98;3.60;2.99;82.04;51.44;35.14;15.57;12.55;4.42;7.45
168982;31/12/2018;H;B;R32;3;5670;5370;18;67;2104;1878;28.010952;29.453798;196;181;;1;0;2;0;12;3;0;0;18;0;38;29;27;5;8;0;0;4;1;43;30;16;2;7;4;8;47;0;0;15.16;3.19;78.97;49.68;40.34;16.08;13.14;2.69;3.88;5.69;2.60;82.39;51.85;37.94;16.53;12.99;3.65;5.71
168530;17/09/2018;H;B;R16;3;4893;6282;166;155;1766;1592;31.46;24.58;188;183;;1;0;2;0;12;3;0;0;5;2;44;27;25;9;8;1;1;1;2;57;35;20;7;7;8;12;57;1;0;6.82;2.78;81.35;48.03;34.55;15.71;12.51;4.56;7.55;5.06;2.73;80.56;50.13;36.14;15.87;12.44;4.42;6.71
168557;17/09/2018;H;B;R16;3;6051;5034;22;77;1900;1797;25.96;30.87;;185;;1;0;2;0;13;11;1;0;11;2;70;43;36;12;12;0;2;11;2;86;49;39;13;12;11;14;95;0;0;4.45;2.43;81.92;54.86;37.66;12.92;12.71;3.98;7.12;5.54;2.54;79.66;49.86;36.45;15.45;12.66;4.28;6.55
168531;17/09/2018;H;B;R16;3;5918;44830;31;108;1916;1842;26.57;20.23;185;;;1;0;2;1;18;15;1;1;12;5;110;58;46;28;17;0;2;13;1;105;72;54;17;16;6;9;129;0;0;3.21;4.13;83.01;51.60;34.09;15.61;12.56;4.63;8.10;7.33;3.06;79.29;47.80;34.01;15.79;12.51;4.48;7.27
168558;17/09/2018;H;B;R16;3;6407;5055;35;87;1986;1894;22.6;30.73;;183;;1;0;2;0;12;7;0;0;5;7;68;41;32;12;10;4;5;0;0;55;35;22;10;9;2;5;83;0;0;6.94;3.75;79.49;46.93;33.80;16.06;12.13;4.44;7.06;4.87;3.14;77.46;47.16;33.64;15.21;12.24;4.46;7.24
168532;17/09/2018;H;B;R16;3;5442;5367;12;45;2185;1896;28.72;29.17;178;185;;1;0;2;0;12;9;1;0;5;0;75;42;33;19;11;3;4;8;2;69;38;30;14;10;0;2;94;0;0;3.40;2.68;77.70;47.37;33.66;16.03;12.21;3.81;6.22;6.41;3.09;79.94;47.88;33.24;15.07;12.26;4.78;8.08
168559;17/09/2018;H;B;R16;3;6219;5515;8;50;2129;1916;25.04;28.4;185;;;1;0;2;0;12;10;1;0;10;5;71;40;32;15;11;3;4;5;4;79;43;31;19;11;4;6;94;0;0;5.97;2.93;78.22;46.06;34.26;17.08;12.51;3.62;5.75;5.20;2.67;81.97;50.37;35.14;15.81;12.54;4.69;7.64
168560;17/09/2018;H;B;QF;3;5364;33215;65;34;1981;1990;29.19;19.43;190;;;1;0;2;1;16;14;0;0;3;1;84;47;36;23;15;2;4;7;3;93;58;40;21;15;3;6;123;1;0;4.73;3.58;81.00;47.24;32.70;16.75;12.31;4.86;7.90;6.13;2.83;77.90;48.10;34.22;14.63;12.37;4.21;7.14
168533;17/09/2018;H;B;QF;3;5420;5564;107;103;1818;1790;28.85;28.24;;175;;1;0;2;0;12;10;1;0;7;1;78;53;41;12;11;7;9;4;1;74;45;31;13;11;6;9;102;1;0;2.43;3.17;88.15;57.51;37.14;14.99;13.37;4.92;8.86;7.12;3.20;86.98;52.19;37.08;17.40;13.24;4.99;7.89
168534;17/09/2018;H;B;QF;3;4467;4752;39;25;1947;2033;33.72;32.25;183;185;;1;0;2;0;12;8;1;0;4;2;64;36;29;15;10;1;2;7;3;60;39;29;6;10;1;4;94;1;0;4.37;2.23;80.97;46.14;32.06;18.03;12.43;4.46;7.38;5.10;2.67;80.53;48.36;33.24;15.22;12.31;4.45;7.77
168561;17/09/2018;H;B;QF;3;4526;5986;88;28;2116;1912;33.47;26.33;183;172;;1;0;2;0;12;7;0;0;6;0;55;38;27;12;10;3;4;2;1;69;48;29;11;9;5;8;72;1;0;7.04;2.73;84.52;48.86;35.85;19.16;13.27;4.05;6.37;4.39;2.83;85.06;51.77;36.16;16.78;13.05;4.63;7.65
168535;17/09/2018;H;B;QF;3;4893;20265;166;120;1774;1772;31.46;28.89;188;;;1;0;2;1;14;13;0;0;6;0;86;53;33;18;14;4;8;2;1;89;56;37;15;13;10;14;127;1;0;6.82;2.78;81.35;48.03;34.55;15.71;12.51;4.56;7.55;5.06;2.73;80.56;50.13;36.14;15.87;12.44;4.42;6.71
168562;17/09/2018;H;B;QF;3;5131;6051;26;22;2047;1907;30.43;25.96;183;;;1;0;2;0;12;9;1;0;2;2;65;46;40;12;11;2;2;4;3;74;46;34;11;10;6;7;86;1;0;3.02;2.00;79.00;52.07;36.17;14.42;12.44;4.14;6.64;6.65;3.03;79.87;47.70;33.03;15.28;12.17;4.46;7.65
168536;17/09/2018;H;B;QF;3;5442;5918;12;31;2188;1924;28.72;26.57;178;185;;1;0;2;1;16;13;0;0;10;1;78;47;39;13;14;5;8;10;5;119;78;47;21;15;7;12;127;0;0;3.40;2.68;77.70;47.37;33.66;16.03;12.21;3.81;6.22;6.41;3.09;79.94;47.88;33.24;15.07;12.26;4.78;8.08
168563;17/09/2018;H;B;QF;3;6219;6407;8;35;2133;1992;25.04;22.6;185;;;1;0;2;1;15;14;1;0;10;1;82;41;32;23;14;1;3;3;6;99;55;37;22;15;12;15;126;0;0;5.97;2.93;78.22;46.06;34.26;17.08;12.51;3.62;5.75;5.20;2.67;81.97;50.37;35.14;15.81;12.54;4.69;7.64
168537;17/09/2018;H;B;SF;3;4467;5420;39;107;1959;1830;33.72;28.85;183;;;1;0;2;0;12;4;0;0;3;0;46;30;24;11;8;0;0;1;1;63;39;23;9;8;6;10;78;0;0;4.37;2.23;80.97;46.14;32.06;18.03;12.43;4.46;7.38;5.10;2.67;80.53;48.36;33.24;15.22;12.31;4.45;7.77
168564;17/09/2018;H;B;SF;3;5364;4526;65;88;1991;2120;29.19;33.47;190;183;;1;0;2;1;17;14;0;0;10;4;102;60;48;21;16;4;6;6;0;85;52;37;18;15;1;4;137;0;0;4.73;3.58;81.00;47.24;32.70;16.75;12.31;4.86;7.90;6.13;2.83;77.90;48.10;34.22;14.63;12.37;4.21;7.14
168538;17/09/2018;H;B;SF;3;4893;5442;166;12;1790;2191;31.46;28.72;188;178;;1;0;2;1;15;15;0;0;13;1;112;73;53;17;15;7;9;5;1;85;60;43;16;15;2;4;130;1;0;6.82;2.78;81.35;48.03;34.55;15.71;12.51;4.56;7.55;5.06;2.73;80.56;50.13;36.14;15.87;12.44;4.42;6.71
168565;17/09/2018;H;B;SF;3;6219;5131;8;26;2138;2053;25.04;30.43;185;183;;1;0;2;0;12;7;0;0;15;1;59;40;29;13;10;1;1;1;2;61;38;25;12;9;6;8;85;0;0;5.97;2.93;78.22;46.06;34.26;17.08;12.51;3.62;5.75;5.20;2.67;81.97;50.37;35.14;15.81;12.54;4.69;7.64
168539;17/09/2018;H;B;F;3;4467;4893;39;166;1965;1818;33.72;31.46;183;188;;1;0;2;0;12;7;1;0;10;1;56;40;34;9;10;3;4;2;0;59;37;25;7;9;3;6;79;0;0;4.37;2.23;80.97;46.14;32.06;18.03;12.43;4.46;7.38;5.10;2.67;80.53;48.36;33.24;15.22;12.31;4.45;7.77
168566;17/09/2018;H;B;F;3;6219;5364;8;65;2145;2004;25.04;29.19;185;190;;1;0;2;0;12;4;0;0;3;1;45;21;18;16;8;2;2;4;1;44;27;18;6;8;3;7;68;0;0;5.97;2.93;78.22;46.06;34.26;17.08;12.51;3.62;5.75;5.20;2.67;81.97;50.37;35.14;15.81;12.54;4.69;7.64
168621;01/10/2018;H;A;R32;3;644;5131;5;26;2166;2032;21.45;30.46;198;183;;1;0;2;0;12;8;0;0;4;3;54;34;26;10;10;1;3;3;4;82;48;24;20;10;5;9;91;0;0;7.24;3.77;81.33;50.93;37.01;15.64;12.95;3.65;6.06;4.72;2.94;81.98;49.94;35.06;15.88;12.93;4.20;7.35
168654;01/10/2018;H;A;R32;3;6387;6401;27;95;2122;1921;23.43;23.01;193;;;1;0;2;0;13;11;1;0;20;5;74;50;42;12;12;2;3;3;0;74;53;37;11;12;7;9;73;0;0;14.63;3.67;84.85;55.01;42.38;15.94;13.60;3.21;4.85;8.83;3.37;84.09;51.68;38.92;16.96;13.49;3.72;6.02
168655;01/10/2018;H;A;R32;3;4752;6031;25;65;2008;1844;32.29;26.12;185;180;;1;0;2;0;12;9;1;0;7;0;74;44;30;20;11;2;3;9;3;66;39;26;16;10;1;3;96;0;0;5.44;2.34;75.50;46.63;34.11;15.40;12.15;3.37;5.53;6.37;2.58;76.99;46.86;32.55;14.79;11.94;4.29;7.31
168656;01/10/2018;H;A;R32;3;5442;5209;12;110;2174;1749;28.76;30.03;178;173;;1;0;2;0;12;5;0;0;6;2;67;44;28;12;8;6;7;3;1;64;39;23;10;9;1;6;82;0;0;3.42;2.67;77.49;47.26;33.59;15.97;12.18;3.80;6.19;6.39;3.09;79.77;47.76;33.15;15.04;12.23;4.77;8.08
168657;01/10/2018;H;A;R32;3;5324;11769;63;47;1943;1896;29.4;22.97;196;;;1;0;2;0;12;10;1;0;10;2;75;36;28;18;11;8;11;4;3;76;48;28;15;11;4;8;91;1;0;8.35;4.51;83.71;43.27;32.01;18.68;12.59;4.74;8.00;3.59;2.99;82.20;51.50;35.17;15.64;12.58;4.39;7.43
168626;01/10/2018;H;A;R32;3;5571;5565;55;83;1922;1818;28.25;28.27;180;193;;1;0;2;1;14;14;0;0;0;1;74;54;36;14;14;0;3;8;5;102;61;43;19;14;9;12;126;0;0;3.90;1.88;79.13;51.36;35.33;14.62;12.35;4.16;6.81;5.51;2.77;77.75;47.29;34.33;15.84;12.36;3.75;6.20
168627;01/10/2018;H;A;R32;3;26414;4914;58;52;1879;1931;22.47;31.38;;188;;1;0;2;0;12;5;0;0;4;4;50;31;25;11;8;5;5;3;4;55;36;23;6;9;2;6;75;1;0;7.24;2.16;79.39;49.03;36.55;15.89;12.92;3.50;5.74;4.21;3.37;83.00;50.66;37.03;17.61;13.03;4.13;6.13
168658;01/10/2018;H;A;R32;3;45106;4467;38;29;1918;1972;19.62;33.76;;183;;1;0;2;1;18;14;1;1;3;4;106;55;42;23;16;8;11;8;4;129;77;50;24;16;8;13;185;1;0;4.32;3.30;85.26;50.98;34.62;18.02;13.17;4.83;8.15;5.96;4.34;86.19;50.94;36.60;16.89;13.28;4.60;7.57
168644;01/10/2018;H;A;R16;3;5216;11547;4;24;2287;2057;30.02;22.36;198;;;1;0;2;0;12;10;1;0;11;1;70;51;39;9;11;2;3;7;0;65;49;34;8;11;2;4;99;0;0;7.45;2.30;76.19;48.60;36.18;14.68;12.33;3.22;5.09;7.13;2.76;79.13;47.66;33.39;15.18;12.33;4.35;7.48
168675;01/10/2018;H;A;R16;3;5515;4868;56;42;1928;1946;28.44;31.63;;188;;1;0;2;1;18;16;1;1;17;3;110;68;57;24;17;3;3;14;6;103;69;57;19;17;1;2;139;1;0;8.10;4.13;82.51;45.94;34.81;17.93;12.86;3.99;6.62;7.57;3.23;81.99;49.83;36.47;16.66;12.80;3.85;6.21
168676;01/10/2018;H;A;QF;3;4752;4728;25;9;2025;2132;32.29;32.37;185;203;;1;0;2;0;12;12;2;0;6;7;75;40;32;19;12;1;3;22;1;87;61;41;14;12;2;4;115;1;0;5.44;2.34;75.50;46.63;34.11;15.40;12.15;3.37;5.53;6.37;2.58;76.99;46.86;32.55;14.79;11.94;4.29;7.31
168645;01/10/2018;H;A;QF;3;5918;4291;34;61;1934;1876;26.6;34.7;185;185;;1;0;2;0;12;4;0;0;6;2;46;22;18;15;8;1;1;3;5;62;28;18;12;8;4;8;68;0;0;3.35;4.18;82.57;51.11;33.93;15.65;12.47;4.67;8.04;7.36;3.07;78.95;47.40;33.81;15.76;12.43;4.48;7.26
168677;01/10/2018;H;A;QF;3;5442;26578;12;15;2179;2006;28.76;20.14;178;;;1;0;2;0;12;6;0;0;6;0;49;33;28;8;9;0;1;4;5;61;35;22;10;9;7;11;82;0;0;3.42;2.67;77.49;47.26;33.59;15.97;12.18;3.80;6.19;6.39;3.09;79.77;47.76;33.15;15.04;12.23;4.77;8.08
168646;01/10/2018;H;A;QF;3;6364;5571;16;55;1999;1944;23.73;28.25;;180;;1;0;2;0;12;9;1;0;3;2;81;44;35;20;11;2;2;7;0;62;33;27;16;10;1;2;93;0;0;6.04;2.85;82.84;48.77;35.58;17.87;13.08;4.15;6.62;7.58;3.64;82.52;50.12;36.56;16.13;12.93;4.13;6.77
168647;01/10/2018;H;A;QF;3;4921;5902;13;45;2052;1907;31.36;26.64;178;;;1;0;2;0;12;8;0;0;2;1;71;46;30;16;10;5;6;4;6;73;32;21;20;10;5;8;98;0;0;3.20;3.96;80.17;47.36;31.91;15.81;12.19;4.53;7.98;4.45;2.94;78.80;47.44;32.30;15.36;12.29;4.49;7.88
168678;01/10/2018;H;A;QF;3;6407;5670;32;20;2006;2156;22.64;27.76;;196;;1;0;2;0;12;9;1;0;2;0;60;37;31;17;11;0;0;14;2;57;38;33;8;10;0;1;75;1;0;6.92;3.65;78.30;46.22;33.42;15.98;12.03;4.28;6.81;4.88;3.12;76.48;46.68;33.27;14.86;12.11;4.39;7.17
168648;01/10/2018;H;A;QF;3;5216;5922;4;36;2291;1880;30.02;26.59;198;185;;1;0;2;0;12;3;0;0;12;1;43;29;24;8;7;3;3;1;2;41;25;12;6;8;3;8;62;0;0;7.45;2.30;76.19;48.60;36.18;14.68;12.33;3.22;5.09;7.13;2.76;79.13;47.66;33.39;15.18;12.33;4.35;7.48
168679;01/10/2018;H;A;QF;3;33215;5515;31;56;2004;1939;19.46;28.44;;;;1;0;2;1;16;16;1;0;16;4;99;55;44;26;16;2;3;9;3;118;74;53;25;16;4;5;141;0;0;8.31;5.43;88.23;50.42;38.02;20.11;14.00;4.35;6.68;4.67;3.92;87.15;53.52;39.20;17.67;13.88;4.00;6.48
168680;01/10/2018;H;A;SF;3;5442;4752;12;25;2184;2037;28.76;32.29;178;185;;1;0;2;0;12;7;1;0;10;0;52;38;32;9;9;0;0;7;2;71;40;28;12;10;5;8;90;0;0;3.42;2.67;77.49;47.26;33.59;15.97;12.18;3.80;6.19;6.39;3.09;79.77;47.76;33.15;15.04;12.23;4.77;8.08
168649;01/10/2018;H;A;SF;3;5918;6364;34;16;1943;2007;26.6;23.73;185;;;1;0;2;0;12;10;1;0;7;4;73;41;32;15;11;4;6;3;1;73;38;24;19;11;3;6;99;1;0;3.35;4.18;82.57;51.11;33.93;15.65;12.47;4.67;8.04;7.36;3.07;78.95;47.40;33.81;15.76;12.43;4.48;7.26
168681;01/10/2018;H;A;SF;3;6407;33215;32;31;2020;2012;22.64;19.46;;;;1;0;2;0;12;6;0;0;12;0;54;35;28;12;9;1;1;4;5;51;32;20;9;9;2;5;63;1;0;6.92;3.65;78.30;46.22;33.42;15.98;12.03;4.28;6.81;4.88;3.12;76.48;46.68;33.27;14.86;12.11;4.39;7.17
168651;01/10/2018;H;A;F;3;5918;5216;34;4;1956;2294;26.6;30.02;185;198;;1;0;2;0;12;8;0;0;3;5;75;45;33;17;10;7;7;11;0;65;41;31;9;10;6;8;99;1;0;3.35;4.18;82.57;51.11;33.93;15.65;12.47;4.67;8.04;7.36;3.07;78.95;47.40;33.81;15.76;12.43;4.48;7.26
168682;01/10/2018;H;A;F;3;6407;5442;32;12;2030;2190;22.64;28.76;;178;;1;0;2;0;12;6;0;0;8;1;43;27;25;13;9;1;1;4;3;49;32;23;5;9;2;5;63;1;0;6.92;3.65;78.30;46.22;33.42;15.98;12.03;4.28;6.81;4.88;3.12;76.48;46.68;33.27;14.86;12.11;4.39;7.17
168703;08/10/2018;H;M;R64;3;5016;6029;57;16;1960;2011;31;26.14;198;170;;1;0;2;0;12;7;0;0;14;1;58;39;34;9;10;3;4;0;6;57;35;24;11;9;3;6;66;1;0;12.43;3.34;81.06;47.77;37.60;16.83;13.10;3.39;5.36;6.58;3.04;81.84;49.95;36.50;17.02;12.92;3.80;6.12
168704;08/10/2018;H;M;R64;3;11429;5670;78;20;1784;2142;23.48;27.78;;196;;1;0;2;1;17;13;0;0;7;3;91;63;47;18;15;3;4;23;4;88;56;43;15;15;3;6;114;1;0;4.58;3.92;93.88;59.38;41.63;17.04;14.79;4.71;7.92;10.00;3.63;93.00;57.42;43.33;17.79;14.88;4.08;6.54
168705;08/10/2018;H;M;R64;3;5131;25898;28;73;2027;1887;30.48;20.97;183;;;1;0;2;0;12;7;0;0;6;2;62;33;17;20;10;2;4;7;5;82;45;32;11;9;8;12;98;0;0;3.05;2.01;78.98;52.03;36.11;14.44;12.43;4.14;6.65;6.64;3.03;79.82;47.70;33.04;15.24;12.16;4.46;7.66
168706;08/10/2018;H;M;R64;3;6407;5573;22;216;2046;1746;22.66;28.26;;;;1;0;2;1;15;16;1;0;13;5;99;55;46;23;15;2;3;10;8;116;72;58;19;16;3;4;146;0;0;6.95;3.66;78.69;46.48;33.61;16.07;12.08;4.25;6.77;4.97;3.14;76.92;47.04;33.64;14.85;12.17;4.34;7.11
168707;08/10/2018;H;M;R32;3;4920;4868;3;41;2396;1942;31.38;31.65;188;188;;1;0;2;0;13;8;0;0;4;2;53;40;34;6;10;0;0;7;3;65;44;31;8;11;2;5;83;0;0;5.39;2.26;77.50;50.28;36.88;15.07;12.53;3.41;5.22;5.00;2.82;80.97;48.90;32.43;14.41;12.18;4.93;8.84
168708;08/10/2018;H;M;R32;3;6051;11176;21;26;1912;1990;26.02;22.39;;;;1;0;2;1;16;18;2;0;7;2;113;85;58;16;17;4;8;6;0;109;84;57;15;17;2;5;;0;0;4.44;2.49;82.29;55.27;37.86;12.94;12.74;3.99;7.14;5.54;2.47;79.43;50.07;36.69;15.30;12.69;4.10;6.34
168709;08/10/2018;H;M;R32;3;26578;11547;15;27;2011;2060;20.16;22.38;;;;1;0;2;0;12;10;1;0;6;2;73;49;40;11;11;3;4;5;0;75;50;41;11;11;2;4;;0;0;7.04;2.64;81.04;46.76;35.19;17.95;12.89;3.49;5.64;4.95;2.77;79.31;49.73;36.53;15.42;12.65;3.55;5.82
